State,District,City,Latitude,Longitude,Population,Year,Murder,Attempt_to_Murder,Kidnapping_Abduction,Rape,Assault,Riots,Theft,Burglary,Robbery,Dacoity,Auto_Theft,Cheating_Fraud,Cyber_Crime,Dowry_Deaths,Domestic_Violence,Drug_Offences,Arms_Act_Offences,Total_Estimated_Crimes
Karnataka,Udupi,Badagabettu,13.3335,74.7999,9220.0,2021,0,0,0,0,1,0,13,3,1,0,2,1,1,0,1,0,0,22
Karnataka,Bagalkot,Badami,15.92,75.6803,30943.0,2021,0,0,1,1,4,1,48,14,4,1,8,10,6,0,4,3,1,107
Karnataka,Bellary,Badanahatti,15.3176,76.8258,9209.0,2021,0,0,0,0,1,0,12,2,0,0,1,1,2,0,0,0,0,23
Karnataka,Bagalkot,Bagalkot,16.1817,75.6958,112090.0,2021,2,3,8,5,20,2,148,30,23,3,39,29,24,0,27,13,7,401
Karnataka,Raichur,Bagalvad,16.0528,76.8877,8682.0,2021,0,0,0,0,1,0,6,3,1,0,2,1,2,0,1,0,0,18
Karnataka,Kolar,Bagepalli,13.78,77.79,27011.0,2021,0,0,1,0,3,1,32,10,3,0,10,5,5,0,6,2,1,78
Karnataka,Belgaum,Bail-Hongal,15.8137,74.8589,57057.0,2021,0,1,2,2,8,2,51,21,11,2,17,11,14,0,10,6,4,175
Karnataka,Udupi,Baindur,13.866,74.6333,24957.0,2021,0,0,1,0,4,0,28,11,3,0,6,7,5,0,4,2,2,72
Karnataka,Dakshin Kannad,Bajala,12.8537,74.8853,13141.0,2021,0,0,1,0,1,0,13,2,2,0,3,3,2,0,2,1,1,35
Karnataka,Dakshin Kannad,Bajpe,12.9803,74.8832,10603.0,2021,0,0,0,0,2,0,11,3,2,0,2,0,1,0,1,0,0,26
Karnataka,Chikmagalur,Balehonnur,13.35,75.46,11137.0,2021,0,0,0,0,1,0,16,3,2,0,3,2,2,0,2,0,0,30
Karnataka,Chikmagalur,Banagi,13.61,75.53,11137.0,2021,0,0,0,0,0,0,11,5,1,0,1,1,2,0,1,0,0,27
Karnataka,Hassan,Banavar,13.4167,76.1667,11265.0,2021,0,0,0,0,2,0,11,2,0,0,4,3,2,0,1,1,1,31
Karnataka,Chamrajnagar,Bandalli,12.164,77.3504,12431.0,2021,0,0,0,0,1,0,13,6,1,0,3,2,3,0,3,0,1,32
Karnataka,Bangalore Urban,Bangalore,12.9789,77.5917,15386000.0,2021,252,444,696,1092,2950,479,16104,6829,2419,530,6371,3343,3513,108,3178,1351,960,51139
Karnataka,Bagalkot,Banhatti,16.3853,75.1494,25175.0,2021,0,0,1,1,2,1,29,10,5,0,10,7,6,0,5,2,1,82
Karnataka,Haveri,Bankapur,14.923,75.2622,26827.0,2021,0,0,1,1,2,0,27,12,3,0,8,4,6,0,2,3,0,71
Karnataka,Mysore,Bannur,12.3329,76.862,30675.0,2021,0,1,1,1,3,1,44,11,4,0,9,6,5,0,4,3,2,97
Karnataka,Dakshin Kannad,Bantval,12.8905,75.0349,48615.0,2021,1,1,1,1,6,1,58,18,6,0,20,7,10,0,7,4,3,166
Karnataka,Koppal,Basapatna,15.4302,76.4869,9808.0,2021,0,0,0,0,1,0,9,3,2,0,2,1,2,0,1,1,0,24
Karnataka,Bidar,Basavakalyan,17.8728,76.9497,69717.0,2021,1,2,2,2,8,3,78,33,7,1,32,11,15,0,11,6,6,238
Karnataka,Bijapur,Basavana Bagevadi,16.5728,75.9725,37699.0,2021,0,0,1,1,6,0,37,11,6,1,14,7,8,0,7,3,2,117
Karnataka,Udupi,Basrur,13.6308,74.7377,8622.0,2021,0,0,0,0,1,0,8,3,0,0,3,1,2,0,1,1,0,23
Karnataka,Udupi,Beladi,13.1464,74.9399,11798.0,2021,0,0,0,0,1,0,11,4,1,0,3,2,0,0,1,0,1,28
Karnataka,Mandya,Belagola,12.3914,76.6097,10121.0,2021,0,0,0,0,1,0,8,3,1,0,2,1,1,0,0,0,0,23
Karnataka,Mandya,Belakvadi,12.255,77.1225,9151.0,2021,0,0,0,0,1,0,12,4,0,0,2,2,1,0,1,0,0,24
Karnataka,Belgaum,Belgaum,15.85,74.5,488157.0,2021,9,13,35,32,99,25,663,169,84,19,171,167,83,3,93,39,45,1617
Karnataka,Gadag,Belhatti,15.0818,75.6465,8656.0,2021,0,0,0,0,1,0,9,3,0,0,3,1,2,0,1,1,0,24
Karnataka,Bellary,Bellary,15.1,76.9167,410445.0,2021,7,15,30,26,61,17,515,197,84,8,178,85,91,3,91,48,33,1517
Karnataka,Dakshin Kannad,Belma,12.9772,74.9969,10220.0,2021,0,0,0,0,1,0,12,4,1,0,4,3,1,0,1,1,0,30
Karnataka,Dakshin Kannad,Beltangadi,12.9795,75.2699,9642.0,2021,0,0,0,0,1,0,8,4,1,0,1,1,2,0,0,0,0,25
Karnataka,Hassan,Belur,13.1629,75.8571,20225.0,2021,0,0,1,0,2,0,23,10,1,0,9,4,4,0,2,2,1,64
Karnataka,Belgaum,Belvadi,15.7146,74.9167,8647.0,2021,0,0,0,0,1,0,10,2,1,0,1,0,1,0,1,0,0,19
Karnataka,Chamrajnagar,Bendarhalli,12.15,77.1,9418.0,2021,0,0,0,0,1,0,8,4,1,0,2,0,0,0,1,1,0,20
Karnataka,Mandya,Besagarahalli,12.6333,77.0,10669.0,2021,0,0,0,0,1,0,13,2,0,0,3,1,0,0,2,1,1,30
Karnataka,Kolar,Betmangala,13.0085,78.3282,11606.0,2021,0,0,0,0,1,0,15,3,2,0,3,2,1,0,1,1,0,32
Karnataka,Davanagere,Bhadravati,13.8485,75.705,212073.0,2021,3,5,15,11,37,9,333,108,36,3,95,48,37,2,52,29,18,860
Karnataka,Mysore,Bhairapura,12.2119,76.8953,12095.0,2021,0,0,0,0,1,0,11,4,1,0,4,3,3,0,2,1,1,36
Karnataka,Bidar,Bhalki,18.0435,77.206,46322.0,2021,0,1,2,1,6,2,38,13,7,0,11,12,7,0,7,5,3,115
Karnataka,Davanagere,Bhanuvalli,14.4333,75.7667,8706.0,2021,0,0,0,0,1,0,7,3,1,0,2,0,0,0,1,0,0,19
Karnataka,Uttar Kannand,Bhatkal,13.9853,74.5553,47748.0,2021,0,0,2,1,4,2,67,17,10,1,15,10,13,0,8,5,2,179
Karnataka,Belgaum,Bhoj,16.5333,74.45,15110.0,2021,0,0,0,0,1,0,23,4,1,0,5,3,1,0,2,1,1,48
Karnataka,Bidar,Bidar,17.912,77.52,172298.0,2021,2,3,13,12,22,7,251,79,31,5,57,38,39,1,42,17,13,599
Karnataka,Bijapur,Bijapur,16.83,75.71,327427.0,2021,5,10,25,20,64,13,448,153,42,13,139,120,56,3,52,41,25,1261
Karnataka,Bagalkot,Bilgi,16.3472,75.6181,15454.0,2021,0,0,0,0,2,0,18,5,2,0,6,2,3,0,3,0,0,45
Karnataka,Chikmagalur,Birur,13.5972,75.9717,29966.0,2021,0,1,1,1,5,0,34,12,6,0,8,7,4,0,6,3,2,90
Karnataka,Bijapur,Bobleshwar,16.83,75.73,22528.0,2021,0,0,1,0,2,1,30,10,1,0,7,4,5,0,3,2,0,80
Karnataka,Udupi,Bommarbettu,13.339,74.8784,10365.0,2021,0,0,0,0,1,0,15,5,0,0,3,2,1,0,0,0,0,28
Karnataka,Kolar,Bowringpet,12.9912,78.178,51087.0,2021,0,1,3,1,8,1,59,24,11,1,18,12,12,0,11,4,3,186
Karnataka,Haveri,Byadgi,14.6733,75.4868,33875.0,2021,0,0,1,0,5,1,38,11,6,0,9,9,8,0,6,2,3,95
Karnataka,Dharwad,Byahatti,15.4468,75.2054,14097.0,2021,0,0,1,0,2,0,21,5,2,0,3,2,2,0,2,1,0,37
Karnataka,Bijapur,Chadchan,17.3126,75.6581,17313.0,2021,0,0,1,0,2,0,14,8,4,0,6,5,3,0,3,1,0,52
Karnataka,Haveri,Chalgeri,14.5652,75.7166,12054.0,2021,0,0,0,0,1,0,18,4,1,0,3,2,1,0,2,1,0,34
Karnataka,Chitradurga,Challakere,14.312,76.651,55194.0,2021,0,1,1,2,9,1,61,28,8,0,24,11,8,0,11,5,3,199
Karnataka,Chamrajnagar,Chamrajnagar,11.926,76.9402,60810.0,2021,1,1,3,1,10,1,79,22,12,1,23,19,12,0,10,6,6,223
Karnataka,Davanagere,Channagiri,14.024,75.9258,24435.0,2021,0,0,0,1,4,1,33,11,2,0,10,3,6,0,4,2,1,79
Karnataka,Bangalore Rural,Channapatna,12.6514,77.2067,83921.0,2021,1,1,4,5,7,3,120,26,18,2,34,20,21,0,10,5,4,266
Karnataka,Hassan,Channarayapatna,12.902,76.364,40400.0,2021,0,1,2,1,3,1,38,16,5,1,16,10,9,0,5,3,2,122
Karnataka,Kolar,Chik Ballapur,13.43,77.72,63652.0,2021,0,1,3,3,11,2,92,28,14,2,24,19,17,0,8,4,4,223
Karnataka,Bangalore Urban,Chik Banavar,13.0846,77.5014,14409.0,2021,0,0,1,0,1,0,23,7,2,0,5,3,2,0,2,0,0,49
Karnataka,Chikmagalur,Chikmagalur,13.313,75.737,118401.0,2021,1,4,8,5,14,5,144,52,20,3,55,33,24,0,31,10,7,443
Karnataka,Tumkur,Chiknayakanhalli,13.4161,76.6206,29553.0,2021,0,0,1,1,2,1,39,9,4,0,13,8,8,0,4,2,1,86
Karnataka,Belgaum,Chikodi,16.4255,74.587,38307.0,2021,0,1,1,1,5,1,51,17,5,1,16,10,5,0,5,4,2,122
Karnataka,Belgaum,Chinchali,16.565,74.8175,18986.0,2021,0,0,0,1,2,0,23,6,2,0,6,6,3,0,3,1,0,57
Karnataka,Gulbarga,Chincholi,17.4651,77.4187,22630.0,2021,0,0,1,0,2,1,36,6,4,0,7,6,3,0,3,2,2,75
Karnataka,Bellary,Chintalapalle,15.04,76.2,20558.0,2021,0,0,0,0,2,0,21,8,4,0,7,3,4,0,4,1,1,54
Karnataka,Kolar,Chintamani,13.4,78.066,76068.0,2021,1,2,4,3,14,3,77,33,15,2,20,20,13,0,15,6,5,225
Karnataka,Chitradurga,Chitaldrug,14.23,76.4,145853.0,2021,2,3,5,8,29,6,247,63,34,4,49,44,31,1,20,17,9,599
Karnataka,Gulbarga,Chitapur,17.1201,77.0869,35647.0,2021,0,0,1,0,3,0,37,16,6,1,9,10,6,0,8,4,2,98
Karnataka,Bangalore Rural,Closepet,12.723,77.286,95167.0,2021,0,3,6,6,11,1,132,40,20,3,41,28,28,0,16,10,4,383
Karnataka,Udupi,Coondapoor,13.6313,74.6902,37740.0,2021,0,0,1,1,5,1,35,15,8,1,17,6,8,0,10,3,3,122
Karnataka,Gadag,Dambal,15.296,75.7737,13325.0,2021,0,0,0,0,2,0,21,3,0,0,2,2,2,0,2,0,1,37
Karnataka,Uttar Kannand,Dandeli,15.2667,74.6167,70342.0,2021,0,1,4,3,11,2,100,27,15,1,20,20,14,0,12,4,4,266
Karnataka,Davanagere,Davangere,14.4666,75.9242,435125.0,2021,10,14,29,23,79,16,671,164,95,15,196,134,112,3,67,37,42,1579
Karnataka,Raichur,Deodrug,16.4167,76.9341,29032.0,2021,0,0,1,1,5,1,45,9,3,1,11,9,4,0,5,2,2,92
Karnataka,Bijapur,Desanagi,16.92,76.24,11513.0,2021,0,0,0,0,1,0,10,2,1,0,3,2,2,0,1,0,1,34
Karnataka,Bangalore Rural,Devanhalli,13.23,77.7,28051.0,2021,0,0,1,0,2,1,35,8,2,0,10,4,5,0,7,3,1,89
Karnataka,Haveri,Devgeri,14.8512,75.3705,10949.0,2021,0,0,0,0,1,0,13,3,1,0,3,3,2,0,1,1,0,31
Karnataka,Mysore,Devirammanahalli,12.1922,76.6653,20804.0,2021,0,0,1,0,3,0,30,6,2,0,5,5,4,0,4,2,0,70
Karnataka,Bidar,Dhanur Kalyanwadi,17.77,77.14,10133.0,2021,0,0,0,0,0,0,10,3,1,0,4,3,1,0,0,0,0,26
Karnataka,Dakshin Kannad,Dharmastala,12.9479,75.3807,12220.0,2021,0,0,0,0,2,0,19,3,1,0,4,2,0,0,2,0,1,38
Karnataka,Bangalore Rural,Dod Ballapur,13.292,77.543,93105.0,2021,2,3,5,4,16,3,91,46,18,1,25,29,17,0,20,7,6,308
Karnataka,Mandya,Dodarasinakere,12.5083,77.02,9541.0,2021,0,0,0,0,1,0,13,3,1,0,2,1,0,0,1,0,0,22
Karnataka,Mandya,Doddanahalli,12.3892,76.9672,12243.0,2021,0,0,0,0,1,0,15,4,1,0,4,2,1,0,2,0,0,34
Karnataka,Belgaum,Dodvad,15.79,74.75,8516.0,2021,0,0,0,0,0,0,10,1,1,0,2,2,1,0,1,0,0,19
Karnataka,Bangalore Urban,Dommasandra,12.8781,77.7543,9165.0,2021,0,0,0,0,0,0,10,2,1,0,1,1,2,0,0,0,0,21
Karnataka,Gulbarga,Doranahalli,16.7324,76.9162,14097.0,2021,0,0,1,0,0,0,12,5,2,0,3,2,3,0,1,1,1,35
Karnataka,Belgaum,Dundankop,16.14,74.81,9658.0,2021,0,0,0,0,1,0,10,3,2,0,1,1,2,0,0,0,0,26
Karnataka,Belgaum,Eksambe,16.42,74.58,17500.0,2021,0,0,0,0,3,0,21,6,3,0,6,5,3,0,3,1,1,58
Karnataka,Bellary,Emmiganuru,15.15,76.92,12720.0,2021,0,0,0,0,1,0,15,5,2,0,5,3,2,0,1,0,0,38
Karnataka,Kodagu,Fraserpet,12.4587,75.9605,17405.0,2021,0,0,1,0,1,0,24,7,1,0,5,3,3,0,3,0,0,52
Karnataka,Gadag,Gadag,15.4167,75.6167,172813.0,2021,1,4,10,5,30,6,202,85,26,5,50,41,31,0,38,22,11,584
Karnataka,Gadag,Gajendragarh,15.7363,75.9698,37258.0,2021,0,0,2,1,4,1,43,11,8,1,9,12,9,0,5,3,2,124
Karnataka,Raichur,Gajiginhalu,15.6969,76.6647,10568.0,2021,0,0,0,0,1,0,14,4,1,0,4,2,2,0,2,0,0,31
Karnataka,Belgaum,Galatge,16.42,74.58,15000.0,2021,0,0,0,0,1,0,19,4,2,0,5,4,2,0,2,0,0,46
Karnataka,Koppal,Gangawati,15.43,76.53,105529.0,2021,1,2,6,5,20,2,90,51,18,3,36,27,19,1,18,12,8,324
Karnataka,Udupi,Gangoli,13.6538,74.6664,13014.0,2021,0,0,0,0,1,0,18,4,1,0,5,2,2,0,2,1,0,43
Karnataka,Dharwad,Garag,15.575,74.9297,10528.0,2021,0,0,0,0,1,0,18,4,0,0,3,2,1,0,1,1,0,31
Karnataka,Bidar,Ghat Borul,17.77,77.14,9067.0,2021,0,0,0,0,0,0,12,3,1,0,2,1,0,0,1,1,0,27
Karnataka,Belgaum,Gokak,16.1667,74.8333,253000.0,2021,6,9,17,8,46,13,356,108,48,7,110,55,40,1,38,31,21,960
Karnataka,Uttar Kannand,Gokarn,14.55,74.3167,25851.0,2021,0,0,1,0,4,1,31,11,4,0,9,6,5,0,2,2,1,88
Karnataka,Kodagu,Gonikoppal,12.183,75.9294,9592.0,2021,0,0,0,0,1,0,9,2,2,0,2,2,2,0,1,0,0,24
Karnataka,Kolar,Goribidnur,13.6111,77.5167,37947.0,2021,0,0,2,2,4,0,48,16,7,0,13,8,8,0,9,4,2,144
Karnataka,Tumkur,Gubbi,13.3122,76.941,22182.0,2021,0,0,0,1,2,0,33,10,3,0,8,7,4,0,3,1,2,78
Karnataka,Dharwad,Gudgeri,15.1225,75.3653,9886.0,2021,0,0,0,0,1,0,9,1,1,0,3,0,1,0,2,0,0,25
Karnataka,Kolar,Gudibanda,13.67,77.7,8794.0,2021,0,0,0,0,1,0,9,2,0,0,3,0,1,0,0,0,0,19
Karnataka,Gulbarga,Gulbarga,17.329,76.825,533587.0,2021,11,18,41,32,78,23,600,237,105,15,189,160,95,3,85,51,31,1962
Karnataka,Bagalkot,Guledagudda,16.0502,75.79,44868.0,2021,0,1,3,1,8,2,57,17,9,1,20,9,10,0,7,3,4,149
Karnataka,Chamrajnagar,Gundlupet,11.8,76.68,26368.0,2021,0,0,1,0,3,1,30,11,5,0,8,7,4,0,3,2,0,71
Karnataka,Raichur,Gurgunta,16.2558,76.5628,12898.0,2021,0,0,0,0,1,0,16,5,2,0,3,1,2,0,3,1,1,40
Karnataka,Gulbarga,Gurmatkal,16.8677,77.3909,22338.0,2021,0,0,0,1,3,0,30,12,3,0,6,5,6,0,3,2,0,71
Karnataka,Haveri,Guttal,14.8333,75.6333,13198.0,2021,0,0,0,0,2,0,13,6,1,0,4,3,1,0,2,1,1,41
Karnataka,Mysore,Hagaranahalli,12.3677,76.4173,9070.0,2021,0,0,0,0,1,0,13,3,0,0,2,2,1,0,1,0,0,27
Karnataka,Bellary,Hagaribommanahalli,15.04,76.2,47042.0,2021,1,0,3,1,7,2,56,17,7,0,17,8,14,0,11,5,4,146
Karnataka,Davanagere,Halavagalu,14.7083,75.7753,11381.0,2021,0,0,0,0,1,0,11,4,2,0,3,3,2,0,1,1,0,28
Karnataka,Uttar Kannand,Haldipur,14.3333,74.4333,10132.0,2021,0,0,0,0,1,0,8,3,0,0,2,2,1,0,0,0,0,23
Karnataka,Chitradurga,Hale Dyamavvanahalli,14.2682,76.4904,8573.0,2021,0,0,0,0,1,0,9,3,1,0,3,1,1,0,0,0,0,23
Karnataka,Haveri,Halgeri,14.5551,75.6099,9158.0,2021,0,0,0,0,1,0,9,4,1,0,3,2,2,0,0,1,0,23
Karnataka,Mandya,Halgur,12.4249,77.227,10176.0,2021,0,0,0,0,0,0,13,4,1,0,4,3,2,0,0,0,0,29
Karnataka,Bidar,Halikner,17.85,77.27,24196.0,2021,0,0,0,1,4,0,35,11,3,0,10,6,5,0,5,1,1,93
Karnataka,Uttar Kannand,Haliyal,15.3294,74.7633,27261.0,2021,0,0,1,1,3,0,37,7,5,0,6,6,5,0,3,2,1,92
Karnataka,Bidar,Halsur,18.0176,77.0098,11593.0,2021,0,0,0,0,1,0,15,5,0,0,4,2,1,0,2,1,0,30
Karnataka,Koppal,Hanamsagar,15.8722,76.0431,14874.0,2021,0,0,0,0,2,0,17,4,2,0,6,3,3,0,3,1,1,44
Karnataka,Haveri,Hangal,14.7646,75.1246,33011.0,2021,0,0,2,1,6,0,35,10,5,1,13,9,9,0,8,2,1,108
Karnataka,Chamrajnagar,Hanur,12.0874,77.3021,12213.0,2021,0,0,0,0,1,0,15,4,1,0,4,2,2,0,2,0,0,35
Karnataka,Davanagere,Harihar,14.5129,75.8072,96422.0,2021,0,2,7,4,11,3,124,49,16,1,44,31,25,1,18,9,7,322
Karnataka,Bangalore Rural,Harohalli,12.6801,77.4699,20840.0,2021,0,0,1,0,1,0,26,8,2,0,5,4,3,0,4,1,0,55
Karnataka,Davanagere,Harpanahalli,14.7877,75.9886,55317.0,2021,1,1,2,1,6,2,87,26,8,1,15,16,8,0,8,6,2,215
Karnataka,Hassan,Hassan,13.012,76.068,133436.0,2021,2,4,11,6,19,3,193,57,20,3,43,28,40,1,22,12,11,469
Karnataka,Raichur,Hatti,16.1984,76.6604,16394.0,2021,0,0,1,1,2,0,22,6,1,0,4,4,2,0,2,0,1,55
Karnataka,Haveri,Hatti Mattur,14.9435,75.4239,9014.0,2021,0,0,0,0,0,0,11,3,1,0,2,2,1,0,1,0,0,20
Karnataka,Haveri,Havanur,14.8667,75.7,10101.0,2021,0,0,0,0,1,0,10,2,2,0,4,2,2,0,2,0,0,27
Karnataka,Haveri,Haveri,14.7935,75.4045,73805.0,2021,0,2,2,3,8,3,102,31,16,1,27,21,10,0,11,7,7,264
Karnataka,Dharwad,Hebli,15.4858,75.1283,15187.0,2021,0,0,0,0,2,0,15,5,2,0,3,4,2,0,3,0,0,40
Karnataka,Udupi,Hebri,13.4667,74.9833,11071.0,2021,0,0,0,0,1,0,13,3,2,0,4,3,3,0,2,0,1,37
Karnataka,Mysore,Heggadadevankote,12.0881,76.3296,15899.0,2021,0,0,1,0,1,0,18,5,3,0,4,4,2,0,1,1,1,46
Karnataka,Udupi,Hejamadi,13.1062,74.7839,10813.0,2021,0,0,0,0,1,0,10,4,2,0,1,3,0,0,1,0,1,27
Karnataka,Bangalore Urban,Herohalli,12.9911,77.4873,23851.0,2021,0,0,1,0,4,1,25,7,3,0,6,4,4,0,4,1,2,65
Karnataka,Bangalore Urban,Hesarghatta,13.1391,77.4783,9485.0,2021,0,0,0,0,1,0,10,3,1,0,3,1,2,0,1,0,0,22
Karnataka,Belgaum,Hindalgi,16.1364,74.6547,14337.0,2021,0,0,1,0,1,0,14,6,2,0,5,4,3,0,2,0,0,39
Karnataka,Gulbarga,Hipparga,17.4568,76.3739,10117.0,2021,0,0,0,0,1,0,15,3,1,0,3,3,2,0,1,1,1,34
Karnataka,Davanagere,Hire Megalageri,14.544,75.9776,10131.0,2021,0,0,0,0,1,0,13,5,0,0,3,1,1,0,1,0,0,26
Karnataka,Gadag,Hire Vadvatti,15.2235,75.7831,8618.0,2021,0,0,0,0,0,0,8,2,1,0,1,0,2,0,2,0,0,21
Karnataka,Bellary,Hirehadagalli,14.9267,75.8322,10350.0,2021,0,0,0,0,1,0,13,3,1,0,3,3,2,0,0,1,0,31
Karnataka,Chitradurga,Hirehalli,14.5255,76.6634,9181.0,2021,0,0,0,0,1,0,12,4,0,0,2,2,2,0,1,0,0,25
Karnataka,Haveri,Hirekerur,14.4551,75.3952,20951.0,2021,0,0,0,1,3,0,18,10,2,0,5,6,4,0,4,2,2,57
Karnataka,Chitradurga,Hiriyur,13.9446,76.6172,64423.0,2021,0,0,4,2,9,2,84,29,11,1,23,11,15,0,11,7,4,215
Karnataka,Chitradurga,Holalkere,14.0429,76.185,19237.0,2021,0,0,1,0,2,0,21,6,2,0,6,3,2,0,3,2,0,60
Karnataka,Bellary,Holalu,14.8406,75.7144,11812.0,2021,0,0,0,0,2,0,16,6,2,0,3,2,2,0,1,1,0,42
Karnataka,Hassan,Hole Narsipur,12.7863,76.2433,35671.0,2021,0,1,1,1,4,0,45,12,5,0,8,11,5,0,8,3,2,123
Karnataka,Gadag,Hombal,15.5164,75.5556,15000.0,2021,0,0,0,0,2,0,14,6,1,0,6,3,2,0,3,1,1,39
Karnataka,Bidar,Homnabad,17.7707,77.1252,48202.0,2021,0,1,2,2,5,1,54,16,10,1,14,11,7,0,11,6,3,134
Karnataka,Uttar Kannand,Honavar,14.2809,74.445,23527.0,2021,0,0,1,1,3,0,31,8,2,0,8,4,2,0,2,2,1,69
Karnataka,Bangalore Rural,Honganur,12.6044,77.2175,9296.0,2021,0,0,0,0,1,0,8,3,0,0,2,1,1,0,1,0,0,21
Karnataka,Davanagere,Honnali,14.2399,75.6474,20549.0,2021,0,0,1,1,2,1,32,8,4,0,6,6,2,0,4,2,1,70
Karnataka,Koppal,Hosahalli,15.314,76.3151,10668.0,2021,0,0,0,0,1,0,9,3,1,0,2,2,1,0,1,0,0,25
Karnataka,Tumkur,Hosakote,14.2817,77.1742,16868.0,2021,0,0,0,0,0,0,14,5,2,0,4,5,4,0,2,1,0,38
Karnataka,Chitradurga,Hosdurga,13.7963,76.2841,29684.0,2021,0,0,1,1,5,1,25,15,4,0,9,7,8,0,7,2,2,85
Karnataka,Bangalore Rural,Hoskote,13.0721,77.7892,47946.0,2021,0,0,2,3,8,2,68,17,6,1,14,8,8,0,8,4,4,167
Karnataka,Bellary,Hospet,15.2689,76.3909,206167.0,2021,4,4,9,10,22,9,268,62,33,3,67,57,38,1,59,22,19,711
Karnataka,Belgaum,Hosur,15.8201,74.9301,9981.0,2021,0,0,0,0,1,0,9,3,1,0,4,2,1,0,1,0,0,23
Karnataka,Tumkur,Hosuru,13.7399,77.4312,8574.0,2021,0,0,0,0,1,0,13,3,1,0,2,2,2,0,1,0,0,24
Karnataka,Dharwad,Hubli,15.3502,75.1376,943788.0,2021,15,29,63,37,160,37,1052,315,184,28,461,301,150,8,124,118,83,3342
Karnataka,Belgaum,Hudli,15.88,74.56,20000.0,2021,0,0,0,0,3,0,20,9,2,0,7,4,4,0,3,1,1,60
Karnataka,Belgaum,Hukeri,16.23,74.6,25014.0,2021,0,0,0,1,3,0,24,10,4,0,7,7,3,0,4,3,1,79
Karnataka,Tumkur,Huliyar,13.5828,76.5361,14304.0,2021,0,0,0,0,2,0,21,6,2,0,5,1,3,0,2,1,0,49
Karnataka,Gadag,Hulkoti,15.4333,75.5333,13149.0,2021,0,0,0,0,0,0,17,5,1,0,4,3,3,0,3,0,0,43
Karnataka,Mysore,Hullahalli,12.1,76.55,15000.0,2021,0,0,0,0,0,0,19,3,3,0,4,3,2,0,2,0,1,48
Karnataka,Gulbarga,Hunasagi,16.4575,76.5239,13932.0,2021,0,0,0,0,1,0,12,4,2,0,5,2,1,0,3,1,1,36
Karnataka,Bangalore Urban,Hunasamaranhalli,13.1435,77.62,9741.0,2021,0,0,0,0,1,0,11,3,1,0,2,1,2,0,1,0,0,25
Karnataka,Bagalkot,Hungund,16.0621,76.0586,23808.0,2021,0,0,1,0,2,0,30,5,3,0,10,6,3,0,5,2,1,74
Karnataka,Mysore,Hunsur,12.3036,76.2927,57948.0,2021,1,1,1,2,10,0,64,22,10,1,22,10,11,0,12,7,4,192
Karnataka,Bijapur,Huvin Hippargi,16.59,75.96,12000.0,2021,0,0,0,0,0,0,13,4,1,0,2,2,1,0,2,1,1,30
Karnataka,Bagalkot,Ilkal,15.9592,76.1135,68534.0,2021,1,2,3,4,7,2,93,34,9,1,32,16,14,0,15,4,5,246
Karnataka,Bijapur,Indi,17.1773,75.9526,41556.0,2021,0,0,1,1,4,1,38,14,7,0,10,13,9,0,5,1,3,115
Karnataka,Bellary,Itiki,14.951,76.0944,9258.0,2021,0,0,0,0,1,0,12,2,2,0,3,2,1,0,1,0,0,22
Karnataka,Davanagere,Jagalur,14.5196,76.3391,19462.0,2021,0,0,1,1,2,0,23,9,3,0,7,5,3,0,4,2,1,65
Karnataka,Bangalore Urban,Jalhalli,13.0333,77.55,13063.0,2021,0,0,0,0,2,0,16,4,1,0,5,2,1,0,3,1,0,38
Karnataka,Raichur,Jalihalli,16.365,76.7811,10381.0,2021,0,0,0,0,1,0,11,4,1,0,3,0,1,0,1,0,0,24
Karnataka,Raichur,Jawalgeri,15.8656,76.8156,15980.0,2021,0,0,0,0,2,0,15,6,1,0,6,2,3,0,1,1,0,45
Karnataka,Gulbarga,Jevargi,17.0139,76.7732,25316.0,2021,0,0,0,1,3,0,30,12,3,0,7,6,4,0,3,1,1,81
Karnataka,Bangalore Urban,Jigani,12.7861,77.6385,10389.0,2021,0,0,0,0,1,0,18,3,1,0,2,1,1,0,1,1,0,30
Karnataka,Belgaum,Kabbur,16.42,74.58,18868.0,2021,0,0,1,0,3,0,30,7,3,0,4,4,1,0,2,1,0,60
Karnataka,Mysore,Kadakola,12.1922,76.6653,19969.0,2021,0,0,0,0,2,0,20,10,1,0,7,5,4,0,5,2,0,67
Karnataka,Belgaum,Kadoli,15.88,74.56,9849.0,2021,0,0,0,0,0,0,7,4,1,0,2,2,2,0,2,1,0,23
Karnataka,Chikmagalur,Kadur,13.5529,76.0116,40674.0,2021,0,0,2,0,6,1,53,20,8,1,10,8,9,0,6,3,3,125
Karnataka,Bangalore Urban,Kaglipur,12.8006,77.5082,9117.0,2021,0,0,0,0,1,0,10,4,1,0,4,2,1,0,0,0,0,24
Karnataka,Bijapur,Kakhandiki,16.601,75.6405,10532.0,2021,0,0,0,0,1,0,14,4,1,0,3,1,1,0,1,0,0,32
Karnataka,Bagalkot,Kaladgi,16.204,75.5,13676.0,2021,0,0,0,0,2,0,16,3,2,0,4,2,1,0,3,1,0,36
Karnataka,Bijapur,Kalakeri,16.6667,76.3,10113.0,2021,0,0,0,0,1,0,11,5,0,0,3,3,0,0,2,0,0,30
Karnataka,Dharwad,Kalas,15.0981,75.4067,9807.0,2021,0,0,0,0,1,0,13,2,0,0,2,2,2,0,1,1,0,25
